SMILES
COc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1cccnc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1c(C)cccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1cccc(F)c1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1c(F)cccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ccccc1CCc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ccccc1Nc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
CCc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ccc(F)cc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ncccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCNC(=O)C2)n1
CC1(O)CCN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCOCC2)n1
CN1CCN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCC(=O)N2CCOCC2)n1
CN1CCC(Oc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1
CN1CCC(O)(CNc2nc(Cl)cc(-c3nn(C(F)F)cc3Cc3ccccc3O)n2)CC1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCOCC2=O)n1
CN1CCN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)C(=O)C1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2CCc2ccccc2)n1
CN(C)CCOc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
CN1CCN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1=O
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ncccc2OCCN2CCOCC2)n1
CC1(O)CCN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)C1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCCCC2=O)n1
CN1CCN(C(=O)COc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1
COc1ccccc1Cc1c(-c2cc(Cl)nc(N)n2)nn2ccccc12
COc1ccccc1Cc1c(-c2cc(Cl)nc(N)n2)nn(C(F)F)c1C
COc1ccnn1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
CN1CCC(Oc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)C1
CN1CCC(O)(COc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)C1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cn2nccc2OCCN2CCOCC2)n1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2N2CCCCC2)n1
CNc1c(Cc2ccccc2OC)c(-c2cc(Cl)nc(N)n2)nn1C(F)F
Nc1cc(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)ccn1
Nc1cc(CCCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)ccn1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2NCc2ccccc2)n1
CN(C)C(=O)c1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
CN1CCCc2cccc(Cc3cn(C(F)F)nc3-c3cc(Cl)nc(N)n3)c21
CC(=O)N(C)Cc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1ccc(COc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)cn1
CN(C)c1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ccccc1N(C)c1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ccccc1C(F)(F)c1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2C(=O)CCCC2=O)n1
CN1CCOc2cccc(Cc3cn(C(F)F)nc3-c3cc(Cl)nc(N)n3)c21
COc1ccccc1C1(c2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1
CC(=O)NCc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Cc1c(Cc2ccccc2OCCN2CCOCC2)c(-c2cc(Cl)nc(N)n2)nn1C(F)F
COc1ccccc1CNc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1cccc(CCCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)n1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2C2(c3ccccc3)CC2)n1
CC(=O)N(C)c1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1ccc(CCCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)cn1
Nc1cccc(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)n1
COc1ccccc1Cc1c(-c2cc(Cl)nc(N)n2)nn(C(F)F)c1C(F)F
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2CN2CCCCC2=O)n1
CC(=O)Nc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Cc1c(CCc2ccccc2)c(-c2cc(Cl)nc(N)n2)nn1C(F)F
CNC(=O)c1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2cccc3c2OCCO3)n1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2cccc3c2OCO3)n1
Cc1c(NCc2ccccc2)c(-c2cc(Cl)nc(N)n2)nn1C(F)F
CNC(=O)Cc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1cc(COc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)ccn1
CN(C)C(=O)Cc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ccccc1C(C)(C)c1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
Nc1nc(Cl)cc(-c2nn(C(F)F)cc2CN2CCCCC2=O)n1
Nc1ccc(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)cn1
COc1ccccc1N(C(C)=O)c1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
COc1ccccc1S(=O)(=O)c1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1
